Tahun,Bulan,Provinsi,Konsumsi Listrik Rumah Tangga (GWh),Konsumsi Listrik per Kapita (kWh)
2020,10,Provinsi_20,307.21,1233.08
2020,10,Provinsi_21,304.24,1268.56
2020,10,Provinsi_22,315.64,1206.57
2020,10,Provinsi_23,286.58,1208.13
2020,10,Provinsi_24,324.23,1226.75
2020,10,Provinsi_25,319.04,1334.27
2020,10,Provinsi_26,313.26,1135.1
2020,10,Provinsi_27,344.18,1063.38
2020,10,Provinsi_28,245.93,1233.58
2020,10,Provinsi_29,325.82,1075.49
2020,10,Provinsi_30,280.86,1139.39
2020,10,Provinsi_31,275.67,1294.36
2020,10,Provinsi_32,335.33,1198.09
2020,10,Provinsi_33,272.7,1065.04
2020,10,Provinsi_34,371.01,1259.21
2020,11,Provinsi_1,264.67,1271.96
2020,11,Provinsi_2,296.49,1171.29
2020,11,Provinsi_3,321.76,1125.85
2020,11,Provinsi_4,282.81,1212.15
2020,11,Provinsi_5,275.03,1266.91
2020,11,Provinsi_6,393.45,1124.57
2020,11,Provinsi_7,216.74,999.83
2020,11,Provinsi_8,292.48,1133.68
2020,11,Provinsi_9,310.39,1213.26
2020,11,Provinsi_10,219.84,1018.51
2020,11,Provinsi_11,314.8,1213.54
2020,11,Provinsi_12,278.71,1034.29
2020,11,Provinsi_13,323.57,1327.19
2020,11,Provinsi_14,313.9,1115.25
2020,11,Provinsi_15,302.23,1063.39
2020,11,Provinsi_16,352.9,1208.18
2020,11,Provinsi_17,211.59,1169.93
2020,11,Provinsi_18,323.17,1166.7
2020,11,Provinsi_19,286.21,1077.56
2020,11,Provinsi_20,328.33,1135.15
2020,11,Provinsi_21,192.18,1162.87
2020,11,Provinsi_22,349.06,1161.31
2020,11,Provinsi_23,386.9,1242.9
2020,11,Provinsi_24,316.94,1187.16
2020,11,Provinsi_25,296.59,1173.66
2020,11,Provinsi_26,284.89,1253.09
2020,11,Provinsi_27,253.21,1092.41
2020,11,Provinsi_28,243.84,1404.57
2020,11,Provinsi_29,326.52,1230.45
2020,11,Provinsi_30,247.12,1262.33
2020,11,Provinsi_31,294.17,1221.42
2020,11,Provinsi_32,251.17,1216.03
2020,11,Provinsi_33,278.81,1123.44
2020,11,Provinsi_34,336.71,1046.23
2020,12,Provinsi_1,328.24,1268.45
2020,12,Provinsi_2,256.02,1117.97
2020,12,Provinsi_3,288.85,1228.2
2020,12,Provinsi_4,292.36,1243.36
2020,12,Provinsi_5,388.15,1149.23
2020,12,Provinsi_6,214.24,1282.59
2020,12,Provinsi_7,384.17,1239.28
2020,12,Provinsi_8,245.61,1187.61
2020,12,Provinsi_9,244.07,1264.29
2020,12,Provinsi_10,232.44,1169.99
2020,12,Provinsi_11,249.78,1212.68
2020,12,Provinsi_12,281.68,1217.68
2020,12,Provinsi_13,301.12,1101.33
2020,12,Provinsi_14,331.34,1195.12
2020,12,Provinsi_15,250.57,1424.09
2020,12,Provinsi_16,323.82,1184.67
2020,12,Provinsi_17,370.76,1384.18
2020,12,Provinsi_18,292.73,1234.74
2020,12,Provinsi_19,250.6,1185.28
2020,12,Provinsi_20,290.05,1218.48
2020,12,Provinsi_21,316.64,1255.98
2020,12,Provinsi_22,311.88,1078.93
2020,12,Provinsi_23,253.08,1145.36
2020,12,Provinsi_24,285.89,1305.08
2020,12,Provinsi_25,241.85,1164.26
2020,12,Provinsi_26,347.65,1170.01
2020,12,Provinsi_27,323.02,1186.05
2020,12,Provinsi_28,312.84,1177.15
2020,12,Provinsi_29,333.35,1045.49
2020,12,Provinsi_30,281.83,1229.66
2020,12,Provinsi_31,326.68,1349.3
2020,12,Provinsi_32,280.45,1347.95
2020,12,Provinsi_33,267.05,1332.86
2020,12,Provinsi_34,340.87,1108.65
2021,1,Provinsi_1,315.35,1194.88
2021,1,Provinsi_2,331.28,1177.67
2021,1,Provinsi_3,284.64,1336.91
2021,1,Provinsi_4,295.06,1282.64
2021,1,Provinsi_5,288.73,1366.67
2021,1,Provinsi_6,266.08,1138.59
2021,1,Provinsi_7,376.23,1155.51
2021,1,Provinsi_8,380.05,1289.18
2021,1,Provinsi_9,292.27,1018.67
2021,1,Provinsi_10,299.03,1210.16
2021,1,Provinsi_11,358.36,1358.84
2021,1,Provinsi_12,265.75,1280.12
2021,1,Provinsi_13,338.27,1307.34
2021,1,Provinsi_14,324.93,1005.75
2021,1,Provinsi_15,292.23,1084.43
2021,1,Provinsi_16,289.87,1298
2021,1,Provinsi_17,315.26,1314.81
2021,1,Provinsi_18,317.09,1070.17
2021,1,Provinsi_19,173.96,1214.88
2021,1,Provinsi_20,289.3,1102.31
2021,1,Provinsi_21,214.97,1126.53
2021,1,Provinsi_22,290.28,1266.59
2021,1,Provinsi_23,309.43,1360.81
2021,1,Provinsi_24,248.22,1288.11
2021,1,Provinsi_25,302.36,1269.47
2021,1,Provinsi_26,278.17,1307.17
2021,1,Provinsi_27,314.76,1132.06
2021,1,Provinsi_28,299.4,1176.04
2021,1,Provinsi_29,324.46,1082.02
2021,1,Provinsi_30,298.53,1239.53
2021,1,Provinsi_31,301.65,1334.69
2021,1,Provinsi_32,338.7,1199.25
2021,1,Provinsi_33,310.83,1229.57
2021,1,Provinsi_34,320.16,1017.43
2021,2,Provinsi_1,284.92,1051.56
2021,2,Provinsi_2,363.91,1193.92
2021,2,Provinsi_3,290.33,1289.68
2021,2,Provinsi_4,321.12,1087.14
2021,2,Provinsi_5,296.45,1166.48
2021,2,Provinsi_6,212.77,1130.97
2021,2,Provinsi_7,290.82,1188.5
2021,2,Provinsi_8,225.89,1315.17
2021,2,Provinsi_9,294.89,1203.76
2021,2,Provinsi_10,320.03,1121.19
2021,2,Provinsi_11,322.82,1163.29
2021,2,Provinsi_12,255.17,1257.34
2021,2,Provinsi_13,374.58,1272.48
2021,2,Provinsi_14,346.15,1147.94
2021,2,Provinsi_15,220.12,1349.01
2021,2,Provinsi_16,402.73,1354.28
2021,2,Provinsi_17,283.21,1084.54
2021,2,Provinsi_18,246.72,1031.63
2021,2,Provinsi_19,294.63,1360.57
2021,2,Provinsi_20,292.92,1230.23
2021,2,Provinsi_21,368.78,1159.59
2021,2,Provinsi_22,401.78,1399.21
2021,2,Provinsi_23,293.44,1142.25
2021,2,Provinsi_24,334.86,1165.25
2021,2,Provinsi_25,242.17,1328.12
2021,2,Provinsi_26,360.82,1215.55
2021,2,Provinsi_27,236.86,1077.05
2021,2,Provinsi_28,305.36,1150.01
2021,2,Provinsi_29,282.95,1302.2
2021,2,Provinsi_30,336.66,1337.81
2021,2,Provinsi_31,250.47,1165.68
2021,2,Provinsi_32,337.95,1244.81
2021,2,Provinsi_33,376.62,1242.05
2021,2,Provinsi_34,392.41,1254
2021,3,Provinsi_1,353.11,1167.65
2021,3,Provinsi_2,300.71,1291.09
2021,3,Provinsi_3,380.65,1272.92
2021,3,Provinsi_4,295.84,1337.73
2021,3,Provinsi_5,190.4,1057.78
2021,3,Provinsi_6,334.08,1201.41
2021,3,Provinsi_7,330.28,1206.44
2021,3,Provinsi_8,328.55,1118.56
2021,3,Provinsi_9,328.52,1299.44
2021,3,Provinsi_10,361.03,1401.36
2021,3,Provinsi_11,312.2,1227.39
2021,3,Provinsi_12,223.84,1146.86
2021,3,Provinsi_13,290.35,1305.03
2021,3,Provinsi_14,269.45,1279.63
2021,3,Provinsi_15,299.92,1182.28
2021,3,Provinsi_16,312.44,1160.88
2021,3,Provinsi_17,278.55,1029.52
2021,3,Provinsi_18,287.6,1152
2021,3,Provinsi_19,274.2,1241.69
2021,3,Provinsi_20,332.93,1223.22
2021,3,Provinsi_21,349.77,1257.56
2021,3,Provinsi_22,285.25,1153.71
2021,3,Provinsi_23,315.64,1257.38
2021,3,Provinsi_24,369.89,1319.12
2021,3,Provinsi_25,272.93,1189.8
2021,3,Provinsi_26,333.55,1306.8
2021,3,Provinsi_27,346.95,1193.61
2021,3,Provinsi_28,237.3,1100.11
2021,3,Provinsi_29,313.63,1234.22
2021,3,Provinsi_30,245.07,1204.46
2021,3,Provinsi_31,331.56,1084.88
2021,3,Provinsi_32,355.25,1162.25
2021,3,Provinsi_33,362.88,1146.65
2021,3,Provinsi_34,248.67,1154.19
2021,4,Provinsi_1,295.24,1161.15
2021,4,Provinsi_2,289.2,1233.4
2021,4,Provinsi_3,291.44,1193.39
2021,4,Provinsi_4,214.54,1239.17
2021,4,Provinsi_5,295.54,1361.03
2021,4,Provinsi_6,253.02,1019.17
2021,4,Provinsi_7,330.9,1234.65
2021,4,Provinsi_8,249.58,1047.03
2021,4,Provinsi_9,376.87,1341.41
2021,4,Provinsi_10,175.63,1154.18
2021,4,Provinsi_11,383.21,1152.39
2021,4,Provinsi_12,275.47,1171.72
2021,4,Provinsi_13,243.96,1029.52
2021,4,Provinsi_14,352.63,1015.71
2021,4,Provinsi_15,312.36,1288.66
2021,4,Provinsi_16,227.44,1107.57
2021,4,Provinsi_17,360.66,1253.29
2021,4,Provinsi_18,269.14,1320.22
2021,4,Provinsi_19,360.33,1226.91
2021,4,Provinsi_20,254.99,1158.66
2021,4,Provinsi_21,314.32,1181.14
2021,4,Provinsi_22,346.95,1047.02
2021,4,Provinsi_23,225.29,1218.09
2021,4,Provinsi_24,275.42,1137.3
2021,4,Provinsi_25,211.6,1201.95
2021,4,Provinsi_26,297.36,1265.35
2021,4,Provinsi_27,303.45,1186.74
2021,4,Provinsi_28,358.85,1068.75
2021,4,Provinsi_29,326.82,1032.89
2021,4,Provinsi_30,258.08,1078.73
2021,4,Provinsi_31,339.1,1193.46
2021,4,Provinsi_32,299.32,1089.33
2021,4,Provinsi_33,285.02,1123.65
2021,4,Provinsi_34,319.17,1100.89
2021,5,Provinsi_1,366.49,1032.44
2021,5,Provinsi_2,259.67,1367.72
2021,5,Provinsi_3,278.24,1068.51
2021,5,Provinsi_4,310.95,1152.46
2021,5,Provinsi_5,258.21,1090.41
2021,5,Provinsi_6,438.42,1174.84
2021,5,Provinsi_7,203.72,1349.37
2021,5,Provinsi_8,330.55,1123.35
2021,5,Provinsi_9,253.34,1267.35
2021,5,Provinsi_10,287.65,1007.4
2021,5,Provinsi_11,389.36,1156.6
2021,5,Provinsi_12,374.78,1327.84
2021,5,Provinsi_13,249.95,1303.32
2021,5,Provinsi_14,267.43,1013.33
2021,5,Provinsi_15,278.77,1239.76
2021,5,Provinsi_16,276.86,1169.3
2021,5,Provinsi_17,357.18,1210.65
2021,5,Provinsi_18,257.84,1270.2
2021,5,Provinsi_19,309.88,947.84
2021,5,Provinsi_20,321.42,1239.18
2021,5,Provinsi_21,301.01,1289.17
2021,5,Provinsi_22,266.38,1233.65
2021,5,Provinsi_23,221.65,1240.71
2021,5,Provinsi_24,397.65,1100.51
2021,5,Provinsi_25,262.01,1129
2021,5,Provinsi_26,306.5,1093.7
2021,5,Provinsi_27,321.06,1284.68
2021,5,Provinsi_28,326.72,1023.16
2021,5,Provinsi_29,349.76,1293.74
2021,5,Provinsi_30,341.51,1237.28
2021,5,Provinsi_31,311.01,1303.24
2021,5,Provinsi_32,396.18,1104.7
2021,5,Provinsi_33,353.91,1191.38
2021,5,Provinsi_34,293.52,1046.35
2021,6,Provinsi_1,285.76,1100.27
2021,6,Provinsi_2,276.81,1090.18
2021,6,Provinsi_3,277.55,1159.39
2021,6,Provinsi_4,304.84,1038.53
2021,6,Provinsi_5,227.72,1236.19
2021,6,Provinsi_6,260.13,1307.45
2021,6,Provinsi_7,311.26,1260.68
2021,6,Provinsi_8,370.53,1169.03
2021,6,Provinsi_9,271.28,1287.17
2021,6,Provinsi_10,325.48,1181.27
2021,6,Provinsi_11,369.57,1178.78
2021,6,Provinsi_12,301.64,1202.12
2021,6,Provinsi_13,253.27,1207.76
2021,6,Provinsi_14,369.84,1244.5
2021,6,Provinsi_15,301.55,1183.82
2021,6,Provinsi_16,316.54,1274.98
2021,6,Provinsi_17,330.46,1166.81
2021,6,Provinsi_18,316.24,1247.99
2021,6,Provinsi_19,249.64,1216.82
2021,6,Provinsi_20,191.93,1248.25
2021,6,Provinsi_21,333.02,1274.75
2021,6,Provinsi_22,280.25,1230.9
2021,6,Provinsi_23,371.2,1341.38
2021,6,Provinsi_24,298.54,1213.93
2021,6,Provinsi_25,355.55,1049.92
2021,6,Provinsi_26,283.85,1333.56
2021,6,Provinsi_27,348.76,1236.93
2021,6,Provinsi_28,224.71,1195.01
2021,6,Provinsi_29,270.5,1233.1
2021,6,Provinsi_30,259.53,1097.43
2021,6,Provinsi_31,196.76,1322.18
2021,6,Provinsi_32,280.01,1215.71
2021,6,Provinsi_33,299.89,1093.26
2021,6,Provinsi_34,237.05,1099.47
2021,7,Provinsi_1,263.84,1236.66
2021,7,Provinsi_2,260.21,1374.65
2021,7,Provinsi_3,351.36,1280.84
2021,7,Provinsi_4,294.02,1351.43
2021,7,Provinsi_5,289.1,1196.87
2021,7,Provinsi_6,308.5,1270.18
2021,7,Provinsi_7,331.85,1152.49
2021,7,Provinsi_8,273.35,1263.99
2021,7,Provinsi_9,335.76,1160.66
2021,7,Provinsi_10,220.64,1179.27
2021,7,Provinsi_11,331.18,1380.54
2021,7,Provinsi_12,240.1,1157.34
2021,7,Provinsi_13,280.53,1335.58
2021,7,Provinsi_14,298.25,1109.27
2021,7,Provinsi_15,327.93,1159.54
2021,7,Provinsi_16,238.78,1110.72
2021,7,Provinsi_17,386.7,1238.42
2021,7,Provinsi_18,305.39,1175.01
2021,7,Provinsi_19,314.61,1228.02
2021,7,Provinsi_20,314.61,1211.48
2021,7,Provinsi_21,343.44,1202.31
2021,7,Provinsi_22,251.1,1138.76
2021,7,Provinsi_23,201.05,1402.68
2021,7,Provinsi_24,343.14,1116.99
2021,7,Provinsi_25,285.91,1136.31
2021,7,Provinsi_26,377.13,1058.01
2021,7,Provinsi_27,305.72,1189.15
2021,7,Provinsi_28,341.34,1189.6
2021,7,Provinsi_29,212.09,1174.89
2021,7,Provinsi_30,251.39,1207.96
2021,7,Provinsi_31,371.71,1026.06
2021,7,Provinsi_32,259.99,1144.73
2021,7,Provinsi_33,280.92,1274.01
2021,7,Provinsi_34,291.32,1241.58
2021,8,Provinsi_1,268.71,1222.99
2021,8,Provinsi_2,338.89,1126.77
2021,8,Provinsi_3,339.07,1205.24
2021,8,Provinsi_4,352.27,1179.86
2021,8,Provinsi_5,319.06,1195.94
2021,8,Provinsi_6,295.19,1225.89
2021,8,Provinsi_7,326.84,1075.04
2021,8,Provinsi_8,371.68,1014.03
2021,8,Provinsi_9,265.76,1190.57
2021,8,Provinsi_10,320.62,1357.62
2021,8,Provinsi_11,207.09,1149.23
2021,8,Provinsi_12,193.66,1203.16
2021,8,Provinsi_13,313.58,1359.08
2021,8,Provinsi_14,306.03,1304.4
2021,8,Provinsi_15,329.19,1156.48
2021,8,Provinsi_16,229.55,1227.5
2021,8,Provinsi_17,225.39,1329.52
2021,8,Provinsi_18,291.9,1319.52
2021,8,Provinsi_19,275.99,1226.89
2021,8,Provinsi_20,310.47,1195.5
2021,8,Provinsi_21,278.37,1239.25
2021,8,Provinsi_22,253.69,1079.06
2021,8,Provinsi_23,362.14,1272.72
2021,8,Provinsi_24,303.29,1366.51
2021,8,Provinsi_25,286.61,1332.27
2021,8,Provinsi_26,308.78,1097.52
2021,8,Provinsi_27,392.4,1299.07
2021,8,Provinsi_28,293.95,1272.72
2021,8,Provinsi_29,279.81,1282.91
2021,8,Provinsi_30,180.45,1098.02
2021,8,Provinsi_31,348.96,1175.03
2021,8,Provinsi_32,310.38,1065.32
2021,8,Provinsi_33,392.39,1319.05
2021,8,Provinsi_34,289.97,1159.53
2021,9,Provinsi_1,351.48,1398.25
2021,9,Provinsi_2,347.69,1417.18
2021,9,Provinsi_3,253.88,1118.06
2021,9,Provinsi_4,240.55,1244.18
2021,9,Provinsi_5,308.78,1184.8
2021,9,Provinsi_6,340.46,1323.23
2021,9,Provinsi_7,223.72,1140.3
2021,9,Provinsi_8,341.01,1153.23
2021,9,Provinsi_9,260.09,1301.85
2021,9,Provinsi_10,235.52,1169.84
2021,9,Provinsi_11,316.43,1142.62
2021,9,Provinsi_12,339.16,1143.11
2021,9,Provinsi_13,370.43,1187.43
2021,9,Provinsi_14,333.56,1274.6
2021,9,Provinsi_15,268.62,994.65
2021,9,Provinsi_16,318.04,1207.23
2021,9,Provinsi_17,327.79,1177.35
2021,9,Provinsi_18,278.48,1400.85
2021,9,Provinsi_19,226.38,1273.4
2021,9,Provinsi_20,271.27,1166.42
2021,9,Provinsi_21,284.14,1119.66
2021,9,Provinsi_22,328.56,1339.06
2021,9,Provinsi_23,323.5,1210.34
2021,9,Provinsi_24,250.68,1251.68
2021,9,Provinsi_25,407.82,1161.93
2021,9,Provinsi_26,281.2,1143.89
2021,9,Provinsi_27,275.53,925.47
2021,9,Provinsi_28,320.25,1115.44
2021,9,Provinsi_29,219.49,1275.32
2021,9,Provinsi_30,245.9,1166.13
2021,9,Provinsi_31,373.32,1059.08
2021,9,Provinsi_32,223.37,1226.93
2021,9,Provinsi_33,357.47,1042.57
2021,9,Provinsi_34,320.38,1258.1
2021,10,Provinsi_1,197.04,1279.85
2021,10,Provinsi_2,343.83,1168.82
2021,10,Provinsi_3,362.62,1313.65
2021,10,Provinsi_4,305.16,1154.86
2021,10,Provinsi_5,251.36,1196.24
2021,10,Provinsi_6,328.49,1167.58
2021,10,Provinsi_7,190.12,1326.87
2021,10,Provinsi_8,309.51,1162.04
2021,10,Provinsi_9,342.86,1352.46
2021,10,Provinsi_10,159.9,1243.43
2021,10,Provinsi_11,228.67,1249.91
2021,10,Provinsi_12,306.4,1263.57
2021,10,Provinsi_13,275.04,1012.68
2021,10,Provinsi_14,277.48,1240.68
2021,10,Provinsi_15,350.77,1082.82
2021,10,Provinsi_16,351.35,1135.21
2021,10,Provinsi_17,318.12,1149.01
2021,10,Provinsi_18,309.11,1289.19
2021,10,Provinsi_19,238.65,1132.01
2021,10,Provinsi_20,309.25,1440.16
2021,10,Provinsi_21,256.84,1404.01
2021,10,Provinsi_22,400.22,1190.27
2021,10,Provinsi_23,285.09,1130.79
2021,10,Provinsi_24,296.59,1059.33
2021,10,Provinsi_25,296.19,1349.69
2021,10,Provinsi_26,269.45,1175.93
2021,10,Provinsi_27,214.94,1237.41
2021,10,Provinsi_28,313.22,1206.37
2021,10,Provinsi_29,289.16,1170.72
2021,10,Provinsi_30,325.1,1197.12
2021,10,Provinsi_31,315.75,1221.5
2021,10,Provinsi_32,356.17,1267.7
2021,10,Provinsi_33,309.64,1351.84
2021,10,Provinsi_34,321.01,1330.5
2021,11,Provinsi_1,330.35,1015.81
2021,11,Provinsi_2,365.24,1213.52
2021,11,Provinsi_3,297.4,1228.13
2021,11,Provinsi_4,282.75,1222.7
2021,11,Provinsi_5,270.41,1327.43
2021,11,Provinsi_6,294.32,1161.74
2021,11,Provinsi_7,253.75,1226.88
2021,11,Provinsi_8,309.36,1238.84
2021,11,Provinsi_9,248.64,1039.88
2021,11,Provinsi_10,331.28,1348.46
2021,11,Provinsi_11,248.68,1358.94
2021,11,Provinsi_12,314.2,1199.29
2021,11,Provinsi_13,280.12,1061.55
2021,11,Provinsi_14,349.39,1122.44
2021,11,Provinsi_15,261.01,1299.19
2021,11,Provinsi_16,205.85,1047.64
2021,11,Provinsi_17,299.09,1229.33
2021,11,Provinsi_18,324.24,1169.82
2021,11,Provinsi_19,426.52,1177.21
2021,11,Provinsi_20,288.46,1120.3
2021,11,Provinsi_21,306.2,1261.5
2021,11,Provinsi_22,360.18,1051.07
2021,11,Provinsi_23,287.7,1244.67
2021,11,Provinsi_24,329.35,1200.65
2021,11,Provinsi_25,327.12,1119.1
2021,11,Provinsi_26,377.9,1299.26
2021,11,Provinsi_27,232.75,1092.49
2021,11,Provinsi_28,247.65,1267.8
2021,11,Provinsi_29,235.76,1166.9
2021,11,Provinsi_30,322.74,1193.38
2021,11,Provinsi_31,312.94,1093.42
2021,11,Provinsi_32,329.74,1138.68
2021,11,Provinsi_33,283.77,1223.77
2021,11,Provinsi_34,305.15,1202.4
2021,12,Provinsi_1,262.47,1170.05
2021,12,Provinsi_2,300.11,1062.49
2021,12,Provinsi_3,276.87,1238.77
2021,12,Provinsi_4,236.13,1315.66
2021,12,Provinsi_5,363.48,1075.48
2021,12,Provinsi_6,367.88,1185.64
2021,12,Provinsi_7,320.93,1150.33
2021,12,Provinsi_8,346.15,1240.61
2021,12,Provinsi_9,259.29,1083.48
2021,12,Provinsi_10,226.98,1218.79
2021,12,Provinsi_11,328.62,1265.1
2021,12,Provinsi_12,294.1,1084.3
2021,12,Provinsi_13,265.9,1315.23
2021,12,Provinsi_14,275.77,1214.34
2021,12,Provinsi_15,246.22,1233.66
2021,12,Provinsi_16,277.12,1304.67
2021,12,Provinsi_17,338.68,1150.43
2021,12,Provinsi_18,293.67,1144.89
2021,12,Provinsi_19,229.03,1114.26
2021,12,Provinsi_20,309.91,1232.53
2021,12,Provinsi_21,307.43,1169.83
2021,12,Provinsi_22,346.65,1206.35
2021,12,Provinsi_23,335.16,1022.62
2021,12,Provinsi_24,103.88,1228.38
2021,12,Provinsi_25,228.76,1178.75
2021,12,Provinsi_26,284.9,1358.74
2021,12,Provinsi_27,320,1216.59
2021,12,Provinsi_28,341.85,1236.85
2021,12,Provinsi_29,277.12,1307.15
2021,12,Provinsi_30,244.51,1232.32
2021,12,Provinsi_31,222.62,1220.39
2021,12,Provinsi_32,309.65,1367.65
2021,12,Provinsi_33,221.75,1139.91
2021,12,Provinsi_34,341.13,1233.53
2022,1,Provinsi_1,309.02,1104.39
2022,1,Provinsi_2,270.46,1324.5
2022,1,Provinsi_3,297.42,1237.54
2022,1,Provinsi_4,294.24,1081.69
2022,1,Provinsi_5,346.69,1250.32
2022,1,Provinsi_6,415.28,1098.44
2022,1,Provinsi_7,341.13,1068.85
2022,1,Provinsi_8,307.87,1297.65
2022,1,Provinsi_9,196.39,1179.51
2022,1,Provinsi_10,271.84,1129.8
2022,1,Provinsi_11,319.26,1312.07
2022,1,Provinsi_12,293.34,1220.55
2022,1,Provinsi_13,305.72,1200.18
2022,1,Provinsi_14,245.53,1310.84
2022,1,Provinsi_15,314.76,1239.49
2022,1,Provinsi_16,259.67,1154.08
2022,1,Provinsi_17,291.19,1046.59
2022,1,Provinsi_18,215.6,1139.93
2022,1,Provinsi_19,326.13,1134.69
2022,1,Provinsi_20,249.06,1118.53
2022,1,Provinsi_21,277.23,1164.61
2022,1,Provinsi_22,408.28,1305.46
2022,1,Provinsi_23,351.24,1316.86
2022,1,Provinsi_24,250.06,1077.76
2022,1,Provinsi_25,244.66,1333.45
2022,1,Provinsi_26,272.64,1074.86
2022,1,Provinsi_27,278.45,1176.14
2022,1,Provinsi_28,313.42,1225.1
2022,1,Provinsi_29,258.59,1268.57
2022,1,Provinsi_30,268.04,1184.37
2022,1,Provinsi_31,334.34,1135.82
2022,1,Provinsi_32,271.53,1259.17
2022,1,Provinsi_33,257.11,1161.52
2022,1,Provinsi_34,327.79,1405.41
2022,2,Provinsi_1,330.27,1247.26
2022,2,Provinsi_2,326.54,1092.68
2022,2,Provinsi_3,305.78,1197.02
2022,2,Provinsi_4,316.08,1211.65
2022,2,Provinsi_5,318.98,1168.85
2022,2,Provinsi_6,302.93,1077.22
2022,2,Provinsi_7,284,1339.08
2022,2,Provinsi_8,315.94,1197.91
2022,2,Provinsi_9,394.81,1063.92
2022,2,Provinsi_10,244.53,1371.27
2022,2,Provinsi_11,302.3,1175.74
2022,2,Provinsi_12,240.04,1244.77
2022,2,Provinsi_13,327.22,1090.55
2022,2,Provinsi_14,292.99,1166.45
2022,2,Provinsi_15,312.8,1088.07
2022,2,Provinsi_16,362.6,1291.58
2022,2,Provinsi_17,281.84,1178.36
2022,2,Provinsi_18,293.18,1122.17
2022,2,Provinsi_19,277.83,1172.97
2022,2,Provinsi_20,380.64,1294.66
2022,2,Provinsi_21,346.73,1236.99
2022,2,Provinsi_22,244.13,1195.85
2022,2,Provinsi_23,348.52,1074.17
2022,2,Provinsi_24,331.83,1432.26
2022,2,Provinsi_25,353.09,1341.4
2022,2,Provinsi_26,310.92,1296.79
2022,2,Provinsi_27,264.11,1279.59
2022,2,Provinsi_28,332.72,1228.99
2022,2,Provinsi_29,365.8,1146.12
2022,2,Provinsi_30,290.65,1209.55
2022,2,Provinsi_31,248.52,1222.69
2022,2,Provinsi_32,214.05,1304.7
2022,2,Provinsi_33,302.33,1147.91
2022,2,Provinsi_34,258.28,1176.54
2022,3,Provinsi_1,334.41,1254.77
2022,3,Provinsi_2,264.72,1115.4
2022,3,Provinsi_3,332.84,1127.77
2022,3,Provinsi_4,303,1212.38
2022,3,Provinsi_5,315.6,1285.83
2022,3,Provinsi_6,236.85,1008.88
2022,3,Provinsi_7,271.63,1380.15
2022,3,Provinsi_8,401.11,1383.12
2022,3,Provinsi_9,290.35,1021.79
2022,3,Provinsi_10,182.85,1138.6
2022,3,Provinsi_11,290.1,1330.06
2022,3,Provinsi_12,343.39,1222.74
2022,3,Provinsi_13,255.51,1103.92
2022,3,Provinsi_14,312.71,1269.71
2022,3,Provinsi_15,319.59,1096.54
2022,3,Provinsi_16,332.53,1242.59
2022,3,Provinsi_17,246.47,1121.57
2022,3,Provinsi_18,334.42,1176.55
2022,3,Provinsi_19,379.46,1250.11
2022,3,Provinsi_20,275.67,1198.98
2022,3,Provinsi_21,303.17,1127.16
2022,3,Provinsi_22,254.37,1270.14
2022,3,Provinsi_23,342.26,1260.38
2022,3,Provinsi_24,375.77,1145.82
2022,3,Provinsi_25,383.71,1109.91
2022,3,Provinsi_26,249.37,1024
2022,3,Provinsi_27,277.71,1149.63
2022,3,Provinsi_28,326.3,1224.39
2022,3,Provinsi_29,240.35,1160.73
2022,3,Provinsi_30,281.43,1022.4
2022,3,Provinsi_31,250.95,1122.92
2022,3,Provinsi_32,371.68,1219.15
2022,3,Provinsi_33,333.11,1050.14
2022,3,Provinsi_34,359.71,1330.11
2022,4,Provinsi_1,200.08,1129.47
2022,4,Provinsi_2,324.79,1264.44
2022,4,Provinsi_3,266.08,1169.45
2022,4,Provinsi_4,270.13,1211.04
2022,4,Provinsi_5,359.86,1122.9
2022,4,Provinsi_6,350.04,1121.83
2022,4,Provinsi_7,257.62,1281.86
2022,4,Provinsi_8,346.1,1285.14
2022,4,Provinsi_9,234.21,1153.4
2022,4,Provinsi_10,341.15,1204.15
2022,4,Provinsi_11,246.32,1245.83
2022,4,Provinsi_12,264.26,1379.45
2022,4,Provinsi_13,377.24,1260.41
2022,4,Provinsi_14,368.05,1206.48
2022,4,Provinsi_15,338.27,1347.77
2022,4,Provinsi_16,312.27,1174.48
2022,4,Provinsi_17,214.77,1191.69
2022,4,Provinsi_18,341.17,1294.56
2022,4,Provinsi_19,325.22,1145.87
2022,4,Provinsi_20,201.16,1150.48
2022,4,Provinsi_21,284.78,1168.71
2022,4,Provinsi_22,330.93,1398.57
2022,4,Provinsi_23,306.18,1178.33
2022,4,Provinsi_24,287.04,1212.44
2022,4,Provinsi_25,258.59,1212.02
2022,4,Provinsi_26,322.54,1220.97
2022,4,Provinsi_27,322.88,1243.37
2022,4,Provinsi_28,211.41,1263.69
2022,4,Provinsi_29,266.45,1090.42
2022,4,Provinsi_30,244.78,1243.35
2022,4,Provinsi_31,288.87,1031.8
2022,4,Provinsi_32,323.9,1056.04
2022,4,Provinsi_33,306.99,1223.85
2022,4,Provinsi_34,344.28,1378.17
2022,5,Provinsi_1,231.77,1194.75
2022,5,Provinsi_2,286.18,1243.37
2022,5,Provinsi_3,310.78,1164.75
2022,5,Provinsi_4,277.95,1088.35
2022,5,Provinsi_5,349.39,1245.92
2022,5,Provinsi_6,345.89,1168.96
2022,5,Provinsi_7,267.16,1092.17
